aerosol_height (m),temp (°C),dew (°C),humidity (%),precip (mm),windspeed (km/h),sealevelpressure (mb),UVindex,CH4(ppb)
2979.3070931309694,19.015749475228304,6.153220565357412,50.32576313291865,1.4083526140620148,33.46917572605901,1021.7864120396046,8.123464661643787,1902.8428068543592
2973.8035272300963,18.949172719343505,6.1642572255154535,50.634466860857536,1.3985733668548093,33.74696383068038,1004.6674856979948,8.096265146166775,1896.3591773373323
3022.771328024536,18.99396223112017,6.190769877664878,50.42924499395991,1.4114429510115338,33.30981314387336,1018.3696318587624,8.086336739254358,1901.9407698962443
3015.0207115581247,19.0216389707562,6.225900841841785,50.28288914605407,1.3999500492373704,33.89337555140715,1019.8313809389412,8.149278648498509,1896.6174058056447
3020.310386943258,18.840985394746856,6.230177898580657,50.54019700764299,1.3900326872160684,33.72440435529039,1003.1040645488722,8.217138490590942,1894.7692641983967
3003.4934713006933,18.74821778925622,6.22621854112103,50.38124465626521,1.3988690145983969,33.29973718403743,1013.098192229532,8.2350340324999,1886.0121125259184
2983.3017879636363,18.847471787407727,6.183576980161786,50.06978610951261,1.4002404870873155,33.28479268844444,1019.254204348808,8.08575595711354,1888.801744479296
2979.52641743006,18.80868883187241,6.201546658468264,50.66700557265906,1.4026416202389536,33.868349723400684,1006.2473559857008,8.112107689733607,1920.4699449325424
3006.482330404896,18.818520204702157,6.18505961073704,50.1959014232839,1.3897015573244338,33.31833579945725,1007.5464864160892,8.089982009322169,1895.7938017823124
2993.951821996742,18.85475234403829,6.242776549383914,50.02353417122384,1.3893724773615586,33.764606315337545,1018.6021442712166,8.21649155535012,1912.716534146667
2991.744398476069,18.813231244247397,6.149305468452855,49.99882170405266,1.4075712557302242,33.729651457288995,1009.0841040930416,8.168769890951435,1906.2565663589971
3004.2872611350595,18.871666585198835,6.238557817115549,50.34370436293084,1.403225839208431,33.486819660565864,1014.2750606793926,8.193464303326772,1889.32585849424
3019.2154075669378,18.716349472495303,6.197401622029803,49.78848153217461,1.410506903091183,33.64874885682026,1017.2928116739351,8.214535785525882,1898.054052770112
3005.853279714632,18.861790164705805,6.205993611979071,50.00826535158868,1.411971492657773,33.6517004833111,1002.7908447247328,8.210836078970138,1910.80929096468
2995.960048685483,19.019323448924737,6.201958009740242,50.11170952502303,1.3935715976288303,33.28173154028015,1021.0335460769328,8.222502177382445,1908.618818644483
2988.8142098059348,18.78310665353492,6.240294484495315,49.91055681140802,1.4023551178942544,33.323068485082224,1003.4250681491984,8.13187143897749,1918.0888413848952
2977.5228812946125,18.73745470121392,6.214222280784063,50.02885929017127,1.4113260210163572,33.284085934057245,1009.3610839684115,8.139818089390543,1898.575843031072
2995.0920055794822,18.99550488191219,6.137256235115002,49.93721111739864,1.38924647333387,33.85543430910871,1020.3858438005368,8.185079894308053,1901.9075040165144
3012.4102005793875,18.820146088483632,6.188160307411927,50.303189848025774,1.403656483246204,33.68805072345872,1010.0331625224372,8.156371806773631,1894.155430201739
2979.2422200345973,19.004874744760052,6.231060622943373,49.9790419596104,1.3937427363609696,33.328827224421595,1021.5478883030564,8.14078073679802,1921.9181209175176
3010.4972081991164,18.745747017127865,6.142534705552534,50.45230862909911,1.397864089571963,33.47315061808786,1012.3828685438226,8.242566524557434,1906.160104705984
2976.8228518971023,18.733899966621948,6.1965829423244765,50.50440297741553,1.4111265014903345,33.723082736872605,1005.4914057656028,8.169311502384538,1903.306512431276
2974.150459973082,18.929663867317537,6.1459646166267206,49.75322827165971,1.4136909165553455,33.73678552764239,1002.238671973817,8.192520799626134,1911.0519493815275
2975.3393956075734,19.052887497589477,6.247481094083575,50.56260344055194,1.3921187294954662,33.674531907457315,1010.0407109137042,8.09276623225164,1921.5067560155376
3015.5732934505413,18.842364703125718,6.176567549025746,50.13038621681897,1.3887231342144568,33.284525458038296,1007.9948718829672,8.23300209786222,1911.0707688036607
2993.4640219251337,18.791063665560504,6.2384412063194965,50.724349733762914,1.4053512865701816,33.56083608183865,1016.9960187088358,8.231388719929582,1892.3222857222504
3024.7602852578307,18.75882527888975,6.214308713510873,50.55215117308822,1.3901643189266413,33.509881241732344,1017.7128530264312,8.130979559240194,1908.8119498802653
3012.3551111956745,18.92557127416347,6.134105604108854,50.55914585414421,1.395078072051088,33.836509061507066,1016.188701842988,8.166765887754787,1894.1681952845925
3016.2881918896173,18.74762393949057,6.208999799275904,49.91797335354007,1.4081041488266508,33.53732050375677,1009.3988207627016,8.130848524507137,1921.0983924506104
3004.4362369624405,18.784292992815384,6.176331281266822,50.03172262314153,1.398612964558736,33.67373264983692,1009.8753100125972,8.234492515988917,1900.037206882633
3010.541945263936,18.984408678150203,6.23446070457948,50.51237275634244,1.3960794623351218,33.481196586819195,1007.9386531030528,8.102032971416513,1901.597087589974
3007.71556148436,18.906239446480264,6.177206433448593,50.61383882472291,1.386747755786302,33.55049054896256,1004.2436098358472,8.206784095935209,1886.596595399484
2997.9853948713926,18.7481908738358,6.13585720742212,50.22886873329305,1.4028666485502257,33.754643785721534,1002.5466985995356,8.23598039527659,1913.9444584219573
3005.130475374135,18.932547104254365,6.196034574235095,50.50871455539386,1.4117537692084328,33.8080842441113,1020.2387350018174,8.179175183631433,1919.8916480624137
3003.1126941417183,19.00267892489779,6.170372643557571,49.87187070797326,1.3917842255940889,33.483829995933775,1010.5632268266208,8.171512663705773,1906.4344063257995
3001.0699978623725,19.036814225632543,6.246199695633541,50.04182870243347,1.4071720027660777,33.5405672178301,1016.6311802299216,8.111443341821738,1904.9292691887729
2972.5111281258564,19.040079718613494,6.185182528924943,50.42652233946298,1.3949462431056754,33.61473952982011,1005.019115076832,8.192515382774895,1890.0691354583555
2973.447384384294,18.82674833885038,6.1393811854771005,50.723631539723804,1.3907068134524314,33.44261926022275,1014.999132096278,8.091146128090369,1906.1005990505628
3011.5873659581434,18.83415930797628,6.211632820364161,50.56017900866887,1.3947419648816,33.446163149068575,1012.1172685722998,8.16167176681262,1907.1064145296275
3028.995050081961,18.711955214100065,6.223135519157572,49.741130905609815,1.4073985430544542,33.85911268516547,1012.5438738472463,8.096220937238021,1900.0320268125083
3008.193192922575,18.851014196768983,6.162881153098492,50.299959573620015,1.4106680088582455,33.86984536190249,1004.5418736078608,8.218473811634134,1917.4081785720336
2995.0136816026643,19.00344984106554,6.170806406557226,50.57246370600157,1.4032492671057155,33.620389244085125,1015.9791693897132,8.142176508899533,1888.9684015081389
2997.8044884322167,18.98077628992677,6.225222748208949,50.02981117643975,1.4028190055440506,33.767787573033594,1018.3977770364196,8.147129005915534,1917.243414858052
2995.7422445335706,18.85962011734137,6.129070778406013,50.48675042756209,1.3955199141946093,33.340196180954386,1014.2539489545352,8.12640187138776,1904.4603509336616
3026.8258941350628,18.71741800037583,6.15737226944965,50.23665050413805,1.401777848112474,33.740074214383235,1010.2960079504172,8.102193474375,1915.0997689104663
2989.2177490399604,18.903543810423663,6.158726514147986,50.240729049887584,1.411544232755584,33.62517277007108,1010.7545103994348,8.149415086276761,1922.2495253749364
3013.21386739622,18.68705364682092,6.146851900974023,49.89098080809601,1.4080415455909068,33.46387812360566,1011.8771109288084,8.16147260246545,1888.569519708788
3016.779979107434,18.90909953191874,6.249536483263954,50.41801998571549,1.4049150907135926,33.68990469457941,1022.0639240425792,8.133853575307981,1920.8442588048013
3013.943829100775,19.05106679954568,6.138969933104203,50.166478635166975,1.3969177575406104,33.63597686616416,1008.4085873337642,8.119181207690895,1920.4520084307487
2982.880449437533,18.775596426634092,6.224633488943271,50.71947256708111,1.3949479236266606,33.41329321562547,1011.5543547482388,8.196880769818298,1913.783378588948
3029.324063990562,18.743771367929963,6.139464704773268,50.1215558203212,1.4048905100540057,33.51507072325188,1010.802350867236,8.219830694275663,1920.0317226561165
3012.1279958243017,19.03316272573164,6.229056553749887,50.36949702030337,1.4005683120694403,33.43162336663936,1013.7699078991352,8.134404507685236,1921.837103809888
3029.633867408829,19.05817373612245,6.224810614480852,50.38755496555841,1.396330190518539,33.65248538199883,1014.7782318863814,8.141932465950589,1912.938691363545
3018.00055324012,19.034948509953285,6.189313340498964,50.1664906882252,1.394462147766267,33.393493065675045,1020.4010145458622,8.089446172816535,1919.90030834838
3027.792057508469,18.98839399764742,6.224224366730926,50.47281842099732,1.4143631559809564,33.66096701271385,1005.1880464814376,8.206713783441181,1893.2881246346549
3001.632059411506,19.02091104457821,6.234113719702044,49.75709569041564,1.4036973295057762,33.76550108819334,1008.25847349455,8.138971421628668,1891.4833563362424
2974.4289572644057,18.96149243630235,6.168891792004098,50.48942059288327,1.389201809947753,33.825593595577914,1003.065447924686,8.085064899858944,1902.012457309798
2981.3468519016947,18.75280520634168,6.192040223464658,49.89476260236624,1.4034333982627163,33.8973269494774,1014.8975645950068,8.203274626791549,1902.147179101237
2998.389101849822,19.04723659645233,6.1908181437305165,50.5072745835076,1.411796409520314,33.46491223764363,1012.360387892153,8.143349225527475,1914.5957210002407
3000.4670763008567,18.888107297599497,6.231007235040896,49.81335502306239,1.3895113021689658,33.81403148298308,1007.6900274612884,8.243200266232696,1897.8500584011715
3001.764698446213,19.01420281690769,6.137433600174232,49.90305862488617,1.3866820224485672,33.565532819860735,1008.2939622254517,8.24109019027867,1919.885919791886
2996.5172643786686,18.687114645620863,6.199251986219491,50.365669392752025,1.3931692113709375,33.508030225706655,1009.9029544005214,8.13450517263132,1891.3740189535456
2984.0314765738813,18.868492318355436,6.203500863229391,50.41451930513753,1.395175846128122,33.809139701226684,1003.912417118128,8.202433008960544,1916.142692820923
3009.2173816724867,18.76120086164635,6.1474420469291005,50.191594776897055,1.402454177190764,33.679082500828805,1019.205743558649,8.118218947044584,1893.238454666491
2976.5283984624893,18.734850472451885,6.172672653517818,50.72334642204441,1.4079301649327194,33.29712947872274,1003.503746531535,8.12584924808328,1897.878836849384
2989.840153008076,19.051175657675625,6.128815434382855,50.13517352886425,1.4066989449294478,33.72310965064917,1012.3503106768168,8.209340037326614,1918.443076988622
2990.1405853353936,18.97787949938957,6.199270814969889,50.467024534142574,1.3892701793002724,33.247567299561084,1009.8116460749784,8.092109251299085,1915.5643561229424
3011.502948536862,18.872412147914595,6.226650618843302,50.59650694386978,1.4086937903371688,33.653027121880626,1002.358718833362,8.114284539586528,1905.129535746
2977.934387407908,18.71154752084387,6.24034850671036,50.3615789920763,1.3910010246321156,33.83804960167965,1020.2725602290672,8.11512439070081,1895.6911005006968
3004.593603505752,18.93181102168234,6.183396321008318,50.4340874443904,1.4122621348279127,33.35765539051638,1016.9140289716288,8.127943837144167,1916.5087410100584
2990.267681458402,18.99763637769056,6.229633616750784,50.093900636132936,1.4123148906911267,33.487025302050775,1011.6718567421516,8.13652202653537,1898.238792847758
2975.2421170533817,18.939747403333705,6.24312293310333,50.50978688012608,1.392362183346043,33.27917794929297,1008.0849461323188,8.187895872689523,1908.262177471057
2987.954237576652,18.81984534658605,6.150171651746811,50.56713886951124,1.3922081416971617,33.36892501754801,1010.0225828066232,8.19466063897907,1889.7577315901297
